Sum of Action_&_Adventure,Sum of Anime_Features,Sum of Anime_Series,Sum of British_TV_Shows,cast,Sum of Children_&_Family_Movies,Sum of Classic_&_Cult_TV,Sum of Classic_Movies,Sum of Comedies,country,Sum of Crime_TV_Shows,Sum of Cult_Movies,Year,Quarter,Month,Day,Sum of day_added,description,director,Sum of Documentaries,Sum of Docuseries,Sum of Dramas,duration,Sum of Faith_&_Spirituality,Sum of Horror_Movies,Sum of Independent_Movies,Sum of International_Movies,Sum of International_TV_Shows,Sum of Kids'_TV,Sum of Korean_TV_Shows,Sum of LGBTQ_Movies,listed_in,Sum of month_added,Sum of Movies,Sum of Music_&_Musicals,rating,Sum of Reality_TV,Sum of release_year,Sum of Romantic_Movies,Sum of Romantic_TV_Shows,Sum of Sci-Fi_&_Fantasy,Sum of Science_&_Nature_TV,Sum of Spanish-Language_TV_Shows,Sum of Sports_Movies,Sum of Stand-Up_Comedy,Sum of Stand-Up_Comedy_&_Talk_Shows,Sum of Teen_TV_Shows,Sum of Thrillers,title,Sum of TV_Action_&_Adventure,Sum of TV_Comedies,Sum of TV_Dramas,Sum of TV_Horror,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Sci-Fi_&_Fantasy,Sum of TV_Shows,Sum of TV_Thrillers,type,Sum of User_Rating,Sum of year_added
0,0,0,0,"Kalidas Jayaram, Shanthnu Bhagyaraj, Bhavani Sre, Kalki Koechlin, Anjali, Padam Kumar, Prakash Raj, Sai Pallavi, Hari, Gautham Vasudev Menon, Simran",0,0,0,0,India,0,0,2020,Qtr 4,December,18,18,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.","Sudha Kongara, Vignesh Shivan, Gautham Vasudev Menon, Vetri Maaran",0,0,1,1 Season,0,0,0,0,1,0,0,0,"International TV Shows, TV Dramas",12,0,0,TV-MA,0,2020,0,0,0,0,0,0,0,0,0,0,Paava Kadhaigal,0,0,1,0,0,0,0,0,0,1,0,TV Show,46,2020
0,0,0,0,"Kamal Hassan, Sridevi, Silk Smitha, Gulshan Grover, Paintal, Arvind Deshpande",0,0,0,0,India,0,0,2019,Qtr 4,December,31,31,"After a traumatic injury leaves her with amnesia and age regression, a young woman is sold to a brothel before a teacher becomes her savior.",Balu Mahendra,0,0,1,137 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Romantic Movies",12,1,0,TV-14,0,1983,1,0,0,0,0,0,0,0,0,0,Sadma,0,0,0,0,0,0,0,0,0,0,0,Movie,93,2019
0,0,0,0,Kanan Gill,0,0,0,0,India,0,0,2020,Qtr 2,April,24,24,"Revisiting life goals set in a letter written as a teen to his future self, comedian Kanan Gill reports back on if he's lived up to his own expectations.",Neville Shah,0,0,0,72 min,0,0,0,0,0,0,0,0,Stand-Up Comedy,4,0,0,TV-MA,0,2020,0,0,0,0,0,0,1,0,0,0,"Yours Sincerely, Kanan Gill",0,0,0,0,0,0,0,0,0,0,0,Movie,78,2020
0,0,0,0,"Kandido Uranga, Uma Bracaglia, Eneko Sagardoy, Ramón Agirre, Josean Bengoetxea, Gotzon Sánchez, José Ramón Argoitia, Gorka Aguinagalde, Iñigo de la Iglesia, Aitor Urtzelai",0,0,0,0,"Spain, France",0,0,2018,Qtr 4,October,12,12,"A brutal blacksmith tortures a demon he blames for his misery, unaware a trespassing orphan is about to change everything. Based on Basque folklore.",Paul Urkijo Alijo,0,0,0,99 min,0,1,0,1,0,0,0,0,"Horror Movies, International Movies, Sci-Fi & Fantasy",10,1,0,TV-MA,0,2018,0,0,1,0,0,0,0,0,0,0,Errementari: The Blacksmith and the Devil,0,0,0,0,0,0,0,0,0,0,0,Movie,97,2018
0,0,0,0,"Kang In-soo, Lee Sang, Soo-bin",0,0,0,0,South Korea,0,0,2021,Qtr 1,January,15,15,"Singing and dreaming together, a talented singer-songwriter and a same-aged keyboardist add harmony and love to each other’s lives.",Sung Do-jun,0,0,1,102 min,0,0,0,1,0,0,0,1,"Dramas, International Movies, LGBTQ Movies",1,1,0,TV-PG,0,2021,0,0,0,0,0,0,0,0,0,0,Wish You,0,0,0,0,0,0,0,0,0,0,0,Movie,63,2021
0,0,0,0,"Kang Quintus, Faith Fidel, Casson Chinepoh, Ramsey Nouah, Ndamo Damaris, Neba Godwill Awantu, Onyama Laura, Prince Sube, Daphne Nije, Zoe Elora Ebai Mayohchu",0,0,0,0,Cameroon,0,0,2021,Qtr 2,April,4,4,"Inspired by Nobel Peace Prize winner Malala Yousafzai, a young girl defies the expectations of her father and village to pursue an education",Enah Johnscott,0,0,1,143 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",4,1,0,TV-MA,0,2020,0,0,0,0,0,0,0,0,0,0,The Fisherman's Diary,0,0,0,0,0,0,0,0,0,0,0,Movie,80,2021
0,0,0,0,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Mish Boyko, Jeffrey Chee Eng Ho, Marco Canadea, Sabeeka Imam, Yogendra Tikku",0,0,0,1,India,0,0,2020,Qtr 3,July,5,5,"Dumped by her fiancé, a sheltered young woman decides to go on her honeymoon to Europe alone, embarking on an exhilarating journey of self-discovery.",Vikas Bahl,0,0,1,138 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",7,1,0,TV-MA,0,2014,0,0,0,0,0,0,0,0,0,0,Queen,0,0,0,0,0,0,0,0,0,0,0,Movie,74,2020
1,0,0,0,"Kang-ho Song, Gong Yoo, Ji-min Han, Tae-goo Eom, Sung-rok Shin, Hee-soon Park, Young-ju Seo, Song Kang-ho",0,0,0,0,South Korea,0,0,2018,Qtr 1,January,1,1,"Formerly a Korean resistance fighter, a policeman working for Japan is tasked with tracking down resistance leaders before they acquire explosives.",Jee-woon Kim,0,0,1,140 min,0,0,0,1,0,0,0,0,"Action & Adventure, Dramas, International Movies",1,1,0,TV-MA,0,2016,0,0,0,0,0,0,0,0,0,0,The Age of Shadows,0,0,0,0,0,0,0,0,0,0,0,Movie,89,2018
0,0,0,0,"Kang-ho Song, So-ri Moon, Jae-eung Lee, Yeong-jin Jo, Byung-ho Son, Yong-soo park, Seung-soo Ryu, Ju-sang Yun, Gyu-su Jeong, Dal-su Oh",0,0,0,1,South Korea,0,0,2017,Qtr 4,October,1,1,"The personal barber to the president, as well as his wife and only son, get tangled in the political chaos that gripped South Korea in the late 1900s.",Chan-sang Lim,0,0,1,116 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",10,1,0,TV-MA,0,2004,0,0,0,0,0,0,0,0,0,0,The President's Barber,0,0,0,0,0,0,0,0,0,0,0,Movie,55,2017
1,0,0,0,"Kaniehtiio Horn, Eamon Farren, Justin Rain, Ezra Buzzington, Noah Segan, Ian Colletti, Robert Longstreet, Jon Huber, Jack Gwaltney, Sheri Foster, David La Haye",0,0,0,0,United States,0,0,2018,Qtr 2,June,30,30,"During the War of 1812, two Native Americans and their British ally are pursued into enemy territory by American soldiers thirsting for revenge.",Ted Geoghegan,0,0,0,92 min,0,1,1,0,0,0,0,0,"Action & Adventure, Horror Movies, Independent Movies",6,1,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,0,Mohawk,0,0,0,0,0,0,0,0,0,0,0,Movie,42,2018
0,1,0,0,"Kanon Tani, Shota Shimoda, Shinichi Shinohara, Akira Emoto, Soma Saito, Minako Kotobuki, Daigo, Nobu",0,0,0,0,Japan,0,0,2020,Qtr 1,March,18,18,Middle schooler Kai's depressing life in a boring fishing village changes drastically when a local mermaid named Lu joins his band.,Masaaki Yuasa,0,0,0,113 min,0,0,0,0,0,0,0,0,"Anime Features, Music & Musicals, Sci-Fi & Fantasy",3,0,1,PG,0,2017,0,0,1,0,0,0,0,0,0,0,Lu Over the Wall,0,0,0,0,0,0,0,0,0,0,0,Movie,61,2020
0,0,0,0,"Kanto Shimokura, Debo Akibe, Emi Shimokura, Toko Miura, Lily Franky",0,0,0,0,"United States, Japan",0,0,2020,Qtr 4,November,17,17,A sensitive Ainu teen searches for a spiritual connection with his recently deceased dad while navigating his indigenous identity in a changing world.,Takeshi Fukunaga,0,0,1,84 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",11,1,0,TV-PG,0,2020,0,0,0,0,0,0,0,0,0,0,Ainu Mosir,0,0,0,0,0,0,0,0,0,0,0,Movie,52,2020
0,0,0,0,"Kaolip, Shingo Kato, Komegumi Koiwasaki, Maki Tsuruta, Sohta Arai, Rina Inoue, Yuki Takahashi, Rarecho",0,0,0,0,Japan,0,0,2018,Qtr 4,December,20,20,"While Retsuko desperately makes plans for Christmas Eve, her new obsession with seeking validation through social media spirals out of control.",Rarecho,0,0,0,22 min,0,0,0,0,0,0,0,0,Movies,12,1,0,TV-PG,0,2018,0,0,0,0,0,0,0,0,0,0,Aggretsuko: We Wish You a Metal Christmas,0,0,0,0,0,0,0,0,0,0,0,Movie,49,2018
0,0,0,0,"Kapil Sharma, Arbaaz Khan, Varun Sharma, Sharat Saxena, Supriya Pathak, Manoj Joshi, Manjari Fadnis, Simran Kaur Mundi, Elli Avram, Jamie Lever",0,0,0,1,India,0,0,2017,Qtr 4,November,1,1,"A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend.","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",0,0,0,132 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",11,1,0,TV-PG,0,2015,0,0,0,0,0,0,0,0,0,0,Kis Kisko Pyaar Karoon,0,0,0,0,0,0,0,0,0,0,0,Movie,69,2017
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Ken Narita, Akio Otsuka, Kikuko Inoue",0,0,0,0,Japan,0,0,2017,Qtr 3,September,1,1,The Great Dog Demon beaqueathed one of the Three Swords of the Fang to each of his two sons. Now the evil power of the third sword has been awakened.,Toshiya Shinohara,0,0,0,99 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-14,0,2003,0,0,0,0,0,0,0,0,0,0,Inuyasha the Movie - La spada del dominatore del mondo,0,0,0,0,0,0,0,0,0,0,0,Movie,78,2017
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Ken Narita, Akio Otsuka, Kikuko Inoue",0,0,0,0,Japan,0,0,2021,Qtr 3,September,15,15,The Great Dog Demon beaqueathed one of the Three Swords of the Fang to each of his two sons. Now the evil power of the third sword has been awakened.,Toshiya Shinohara,0,0,0,99 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-14,0,2003,0,0,0,0,0,0,0,0,0,0,InuYasha the Movie 3: Swords of an Honorable Ruler,0,0,0,0,0,0,0,0,0,0,0,Movie,71,2021
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Kenichi Ogata, Noriko Hidaka, Hisako Kyoda, Ken Narita, Tomokazu Seki",0,0,0,0,Japan,0,0,2021,Qtr 3,September,15,15,"A powerful demon has been sealed away for 200 years. But when the demon's son is awakened, the fate of the world is in jeopardy.",Toshiya Shinohara,0,0,0,100 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-PG,0,2001,0,0,0,0,0,0,0,0,0,0,InuYasha the Movie: Affections Touching Across Time,0,0,0,0,0,0,0,0,0,0,0,Movie,33,2021
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Ken Narita, Cho, Mamiko Noto, Nobutoshi Canna",0,0,0,0,Japan,0,0,2021,Qtr 3,September,15,15,"Ai, a young half-demon who has escaped from Horai Island to try to help her people, returns with potential saviors InuYasha, Sesshomaru and Kikyo.",Toshiya Shinohara,0,0,0,88 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-PG,0,2004,0,0,0,0,0,0,0,0,0,0,InuYasha the Movie 4: Fire on the Mystic Island,0,0,0,0,0,0,0,0,0,0,0,Movie,52,2021
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Ken Narita, Cho, Mamiko Noto, Nobutoshi Canna, Fumiko Orikasa, Richard Ian Cox, Moneca Stori",0,0,0,0,Japan,0,0,2017,Qtr 3,September,1,1,"Ai, a young half-demon who has escaped from Horai Island to try to help his people, returns with potential saviors InuYasha, Sesshomaru and Kikyo.",Toshiya Shinohara,0,0,0,88 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-PG,0,2004,0,0,0,0,0,0,0,0,0,0,Inuyasha the Movie - L'isola del fuoco scarlatto,0,0,0,0,0,0,0,0,0,0,0,Movie,71,2017
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Kenichi Ogata, Toshiyuki Morikawa, Mieko Harada",0,0,0,0,Japan,0,0,2017,Qtr 3,September,1,1,"With their biggest foe seemingly defeated, InuYasha and his friends return to everyday life. But the peace is soon shattered by an emerging new enemy.",Toshiya Shinohara,0,0,0,99 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-14,0,2002,0,0,0,0,0,0,0,0,0,0,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,0,0,0,0,0,0,0,0,0,0,0,Movie,94,2017
1,1,0,0,"Kappei Yamaguchi, Satsuki Yukino, Mieko Harada, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Kenichi Ogata, Toshiyuki Morikawa, Izumi Ogami",0,0,0,0,Japan,0,0,2021,Qtr 3,September,15,15,"With their biggest foe seemingly defeated, InuYasha and his friends return to everyday life. But the peace is soon shattered by an emerging new enemy.",Toshiya Shinohara,0,0,0,99 min,0,0,0,1,0,0,0,0,"Action & Adventure, Anime Features, International Movies",9,1,0,TV-14,0,2002,0,0,0,0,0,0,0,0,0,0,InuYasha the Movie 2: The Castle Beyond the Looking Glass,0,0,0,0,0,0,0,0,0,0,0,Movie,37,2021
0,0,0,0,"Karam Hussain, Arif Bahlim, Najiba Faiz, Saleem Mairaj, Imran Aslam, Daniyal Yousuf, Sohail Malik, Ali Hafiz",0,0,0,0,Pakistan,0,0,2019,Qtr 3,September,4,4,"Outcast from society and left to die in the wilderness, a young boy with polio embarks on a journey to connect with his mother. Based on a true story.",Farhan Alam,0,0,1,128 min,0,0,1,1,0,0,0,0,"Dramas, Independent Movies, International Movies",9,1,0,TV-14,0,2016,0,0,0,0,0,0,0,0,0,0,Saawan,0,0,0,0,0,0,0,0,0,0,0,Movie,33,2019
0,0,0,0,"Karan Kundra, Nishant Malkani, Hassan Zaidi, Ravish Desai, Radhika Menon, Aparna Bajpai, Nandini Vaid, Sheetal Singh, Bikramjeet Singh, Masood Akhtar",0,0,0,0,India,0,0,2019,Qtr 2,April,12,12,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare.",Ayush Raina,0,0,0,85 min,0,1,0,1,0,0,0,0,"Horror Movies, International Movies",4,1,0,TV-14,0,2013,0,0,0,0,0,0,0,0,0,0,Horror Story,0,0,0,0,0,0,0,0,0,0,0,Movie,45,2019
0,0,0,0,"Kareem Mahmoud Abdel Aziz, Khaled El Sawy, Ahmed Fathy, Malak Koura, Ashraf Abdel Baqi",0,0,0,1,Egypt,0,0,2019,Qtr 2,June,6,6,"A down-on-his-luck man reads a book, only to have its characters materialize and take over his life.",Wael Ihsan,0,0,0,89 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",6,1,0,TV-14,0,2018,0,0,0,0,0,0,0,0,0,0,Step Outside,0,0,0,0,0,0,0,0,0,0,0,Movie,30,2019
0,0,0,0,"Kareena Kapoor, Amitabh Bachchan, Ajay Devgn, Arjun Rampal, Amrita Rao, Manoj Bajpayee, Vipin Sharma, Anjali Patil",0,0,0,0,India,0,0,2018,Qtr 4,November,1,1,"In this Bollywood drama, a corporate go-getter sees his priorities shift when personal tragedy brings him face-to-face with political corruption.",Prakash Jha,0,0,1,146 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Music & Musicals",11,1,1,TV-14,0,2013,0,0,0,0,0,0,0,0,0,0,Satyagraha,0,0,0,0,0,0,0,0,0,0,0,Movie,52,2018
0,0,0,0,"Kareena Kapoor, Arjun Rampal, Randeep Hooda, Divya Dutta, Govind Namdeo, Sanjay Suri, Mugdha Godse, Shahana Goswami, Ranvir Shorey, Lillete Dubey",0,0,0,0,India,0,0,2018,Qtr 4,November,1,1,One woman experiences the dramatic highs and lows of fame in this voyeuristic glimpse past the glitz and glamour of a Bollywood superstar's life.,Madhur Bhandarkar,0,0,1,143 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",11,1,0,TV-MA,0,2012,0,0,0,0,0,0,0,0,0,0,Heroine,0,0,0,0,0,0,0,0,0,0,0,Movie,33,2018
0,0,0,0,"Kareena Kapoor, Imran Khan, Boman Irani, Ram Kapoor, Ratna Pathak Shah, Zenobia Shroff, Soniya Mehra, Akshat Verma, Dana Lewis, Rajesh Khattar",0,0,0,1,India,0,0,2018,Qtr 4,October,1,1,Bollywood stars Imran Khan and Kareena Kapoor pair up to play exceptionally dissimilar lovers in this lighthearted romantic comedy.,Shakun Batra,0,0,0,106 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Romantic Movies",10,1,0,TV-14,0,2012,1,0,0,0,0,0,0,0,0,0,Ek Main Aur Ekk Tu,0,0,0,0,0,0,0,0,0,0,0,Movie,84,2018
0,0,0,0,"Kareena Kapoor, Rahul Bose, Rinke Khanna, Yashpal Sharma, Makrand Deshpande, Kabir Sadanand, Pankaj Jha",0,0,0,0,India,0,0,2019,Qtr 1,February,15,15,"While taking shelter from a Mumbai monsoon, an investment banker forms an unlikely connection with a naïve prostitute over the course of the night.",Sudhir Mishra,0,0,1,102 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",2,1,0,TV-14,0,2004,0,0,0,0,0,0,0,0,0,0,Chameli,0,0,0,0,0,0,0,0,0,0,0,Movie,32,2019
0,0,0,0,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi",0,0,0,0,India,0,0,2018,Qtr 4,October,1,1,"When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.",Renzil D'Silva,0,0,0,147 min,0,0,0,1,0,0,0,0,"International Movies, Thrillers",10,1,0,TV-14,0,2009,0,0,0,0,0,0,0,0,0,1,Kurbaan,0,0,0,0,0,0,0,0,0,0,0,Movie,40,2018
0,0,0,0,"Karen Strassman, Celeste Henderson, Wendee Lee, TJ Smith, America Young, Rachel Staman, Laura Bailey",1,0,0,0,United States,0,0,2015,Qtr 3,September,29,29,Cleo is invited to a gala in the big city celebrating a magical comet and brings her best friends along. But the sinister Nefera has other plans.,William Lau,0,0,0,72 min,0,0,0,0,0,0,0,0,"Children & Family Movies, Music & Musicals",9,1,1,TV-Y7,0,2015,0,0,0,0,0,0,0,0,0,0,"Monster High: Boo York, Boo York",0,0,0,0,0,0,0,0,0,0,0,Movie,95,2015
0,0,0,0,"Kari Alison Hodge, Rachel Paulson, Julia Eringer",0,0,0,1,United States,0,0,2020,Qtr 3,August,20,20,"Hoping to give their relationship a boost, Jenna and Kate arrange to spend an evening with a third woman, but things take a turn once the sparks fly.",Wendy Jo Carlton,0,0,1,75 min,0,0,1,0,0,0,0,0,"Comedies, Dramas, Independent Movies",8,1,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,Good Kisser,0,0,0,0,0,0,0,0,0,0,0,Movie,49,2020
1,0,0,0,"Karim Abdel Aziz, Dina Fouad, Mohamed Lotfy, Ahmed Rateb, Rasha Amin, Youssef Eid, Mostafa Abbas, Maged El Kedwany, Sabri Abdulmonem, Abdalah Mishrif",0,0,0,1,Egypt,0,0,2020,Qtr 2,April,28,28,"While fighting a child custody battle against his father-in-law, a taxi driver loses his memory when his son is kidnapped.",Ahmed Nader Galal,0,0,0,106 min,0,0,0,1,0,0,0,0,"Action & Adventure, Comedies, International Movies",4,1,0,TV-14,0,2012,0,0,0,0,0,0,0,0,0,0,We'll Be Right Back After The Break,0,0,0,0,0,0,0,0,0,0,0,Movie,86,2020
1,0,0,0,"Karim Abdel Aziz, Hassan Hosny, Ghada Adel, Maha Ahmed, Ramez Galal, Mohamed Ragab, Mohamed El Dafrawy",0,0,0,1,Egypt,0,0,2020,Qtr 2,June,2,2,"Sent undercover to investigate suspicious activity among a group of college students, a police officer gets more invested in his role than expected.",Wael Ihsan,0,0,0,111 min,0,0,0,1,0,0,0,0,"Action & Adventure, Comedies, International Movies",6,1,0,TV-14,0,2004,0,0,0,0,0,0,0,0,0,0,The Student Cop,0,0,0,0,0,0,0,0,0,0,0,Movie,96,2020
1,0,0,0,"Karim Abdel Aziz, Mona Zaki, Sherif Mounir, Entsar, Salem Klass, Sabri Abdulmonem, Kinda Alloush, Yasser Ali Maher, Kamal Suliman, Jerjes Jbara",0,0,0,0,Egypt,0,0,2020,Qtr 2,May,19,19,"After her husband reveals he's an undercover Mossad agent, an Egyptian woman and their children are taken to Israel, prompting an urgent rescue mission.",Sherif Arafa,0,0,0,120 min,0,0,0,1,0,0,0,0,"Action & Adventure, International Movies",5,1,0,TV-14,0,2009,0,0,0,0,0,0,0,0,0,0,Escaping Tel Aviv,0,0,0,0,0,0,0,0,0,0,0,Movie,93,2020
0,0,0,0,"Karim Abdel Aziz, Nelly Karim, Hend Sabry, Shereen Reda, Khaled El Sawy, Eyad Nassar, Tara Emad, Amgad Elsharqawy",0,0,0,0,Egypt,0,0,2020,Qtr 3,September,20,20,"When a former criminal psychiatrist discovers that a patient holds a secret that threatens his family, he must resort to extreme measures to save them.",Marwan Hamed,0,0,0,130 min,0,1,0,1,0,0,0,0,"Horror Movies, International Movies, Thrillers",9,1,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,1,The Blue Elephant 2,0,0,0,0,0,0,0,0,0,0,0,Movie,90,2020
0,0,0,0,Karim Benzema,0,0,0,0,France,0,0,2018,Qtr 2,May,1,1,"After a blackmailing scandal and being sidelined from the French national team, Real Madrid forward Karim Benzema tells his side of the story.","Damien Piscarel, Florent Bodin",1,0,0,121 min,0,0,0,1,0,0,0,0,"Documentaries, International Movies, Sports Movies",5,1,0,TV-14,0,2017,0,0,0,0,0,1,0,0,0,0,Le K Benzema,0,0,0,0,0,0,0,0,0,0,0,Movie,72,2018
0,0,0,0,"Karim Saleh, Waleed Zuaiter, Nicole Haddad, Mona Hala, Wedad Abdel Aziz Abdou, Lavrenti Lopes, Jessica Lu, Amin El Gamal, Melina Lizette, Tom Lenk, Terry Walters",0,0,0,0,United States,0,0,2017,Qtr 1,March,15,15,"Aimless valet driver Steven Bassem can't find the motivation to get a better job, even when his fractious immigrant family starts falling apart.",Heidi Saman,0,0,1,80 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies",3,1,0,NR,0,2016,0,0,0,0,0,0,0,0,0,0,Namour,0,0,0,0,0,0,0,0,0,0,0,Movie,52,2017
0,0,0,0,"Karisma Kapoor, Jaya Bhaduri, Hrithik Roshan, Neha, Asha Sachdev, Bikram Saluja, Isha Koppikar, Johny Lever, Sushmita Sen, Manoj Bajpayee",0,0,0,0,India,0,0,2018,Qtr 3,August,2,2,"Fiza's brother disappears during Mumbai's horrifying 1993 riots. Each day, Fiza and her widowed mother hope that he will return.",Khalid Mohamed,0,0,1,163 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Music & Musicals",8,1,1,TV-14,0,2000,0,0,0,0,0,0,0,0,0,0,Fiza,0,0,0,0,0,0,0,0,0,0,0,Movie,35,2018
0,0,0,0,"Karisma Kapoor, Nana Patekar, Sanjay Kapoor, Shah Rukh Khan, Deepti Naval, Vijay Raaz, Tiku Talsania, Jaspal Bhatti, Divya Dutta, Prakash Raj",0,0,0,0,India,0,0,2018,Qtr 1,March,1,1,A young mother must break free of the clutches of her husband's feudal family and bring herself and her young child to safety.,Krishna Vamshi,0,0,1,168 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Thrillers",3,1,0,TV-MA,0,2002,0,0,0,0,0,0,0,0,0,1,Shakti: The Power,0,0,0,0,0,0,0,0,0,0,0,Movie,80,2018
0,0,0,0,"Karissa Strain, Katie Strain, Yves Bright, Angie Everhart, Thaddeus Shafer, Mary O'Neil",0,0,0,0,United States,0,0,2019,Qtr 1,March,15,15,"When a yoga enthusiast begins to pull away from her identical twin sister and business partner, their lifelong bond turns deadly.",Buz Wallick,0,0,0,86 min,0,1,1,0,0,0,0,0,"Horror Movies, Independent Movies, Thrillers",3,1,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,1,Twinsanity,0,0,0,0,0,0,0,0,0,0,0,Movie,31,2019
1,0,0,0,"Karl Urban, Rosamund Pike, Dwayne Johnson, Deobia Oparei, Ben Daniels, Razaaq Adoti, Richard Brake, Dexter Fletcher, Al Weaver, Brian Steele",0,0,0,0,"United Kingdom, Czech Republic, Germany, United States",0,0,2020,Qtr 4,November,1,1,A special ops squad investigating a distress signal from a distant planet discovers that mutant aliens have already wiped out most of the population.,Andrzej Bartkowiak,0,0,0,105 min,0,1,0,0,0,0,0,0,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",11,1,0,R,0,2005,0,0,1,0,0,0,0,0,0,0,Doom,0,0,0,0,0,0,0,0,0,0,0,Movie,48,2020
0,0,0,0,"Karole Rocher, Garance Marillier, Roschdy Zem, Pierre Deladonchamps, Liah O'Prey, Paul Hamy, Mylène Jampanoï, Hafsia Herzi, Regina Anikiy, Annabelle Belmondo, Joséphine de La Baume",0,0,0,0,France,0,0,2021,Qtr 2,April,2,2,"In 1960s Paris, Madame Claude's influence extends beyond the world of sex work — until an affluent young woman threatens to change everything.",Sylvie Verheyde,0,0,1,113 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",4,1,0,TV-MA,0,2021,0,0,0,0,0,0,0,0,0,0,Madame Claude,0,0,0,0,0,0,0,0,0,0,0,Movie,63,2021
0,0,0,0,"Karra Elejalde, Alain Hernández, Juan Manuel Montilla, Joel Bosqued, Macarena García, Tito Valverde, Paco Rueda, Guillermo Furiase, Txema Blasco, Paco Sagarzazu",0,0,0,1,Spain,0,0,2018,Qtr 2,April,27,27,A young priest coaches a team of uncoordinated monks in order to win a soccer tournament and save their monastery from being turned into a hotel.,Curro Velázquez,0,0,0,95 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Sports Movies",4,1,0,TV-MA,0,2017,0,0,0,0,0,1,0,0,0,0,Holy Goalie,0,0,0,0,0,0,0,0,0,0,0,Movie,94,2018
0,0,0,0,"Karthik, Gautam Karthik, Regina Cassandra, Varalakshmi Sarathkumar, Santhosh Prathap, Mime Gopi, J. Mahendran, Viji Chandrasekhar",0,0,0,0,India,0,0,2018,Qtr 4,October,18,18,"When the lives of a carefree boxer and his cabdriver dad collide with the ambitions of a ruthless businessman, a search for answers turns to revenge.",Thiru,0,0,1,131 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Thrillers",10,1,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,1,Mr. Chandramouli,0,0,0,0,0,0,0,0,0,0,0,Movie,32,2018
